model_id,requested_model_revision,resolved_model_revision,sample_id,utterance_id,prompt_id,prompt_level,prompt_family,prompt_hash,prompt_text,shot_count,shot_sample_ids,audio_path,speech_condition,reference_original,reference_dataset_normalized,reference_normalized,status,raw_output,cleaned_prediction,prediction_normalized,generated_tokens,inference_seconds,error_type,error_message,timestamp,dataset_type,original_file,source,duration,duration_sec,duration_bin,metric_status,wer,cer,word_hits,word_substitutions,word_deletions,word_insertions,ref_words,word_edits,char_hits,char_substitutions,char_deletions,char_insertions,ref_chars,char_edits,hyp_words,output_reference_word_ratio,insertion_rate,rejection_flag,meta_response_flag,repetition_flag,hallucination_proxy_flag,hallucination_proxy_reason,reference_has_devanagari,reference_has_latin,hypothesis_has_devanagari,hypothesis_has_latin,script_presence_match,noise_type,snr_db,cmi,cmi_band
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_fleurs_051_ba9bdaa8c6.wav,audio/clean_fleurs_051_ba9bdaa8c6.wav,L1_a,L1,plain_instruction,2b888ddda7917baf9e2bc9c825461b0bd3d26c001bd6d476af6f3897deefed16,"You are a speech transcription system. Transcribe the following Nepali audio into Nepali text using Devanagari script. Produce a verbatim transcription. Do not translate. Return only the transcription, nothing else.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_051_ba9bdaa8c6.wav,clean,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ।,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,success,"यू नोर्वे, स्वीडन और न्यूजीलैंड द्वारा मिलान किए गए कुशा द्वारा अन्यथा एकदम अद्वितीय था। उदाहरण नेदरलैंड में अंक एक तिथी चालीस समथा।","यू नोर्वे, स्वीडन और न्यूजीलैंड द्वारा मिलान किए गए कुशा द्वारा अन्यथा एकदम अद्वितीय था। उदाहरण नेदरलैंड में अंक एक तिथी चालीस समथा।",यू नोर्वे स्वीडन और न्यूजीलैंड द्वारा मिलान किए गए कुशा द्वारा अन्यथा एकदम अद्वितीय था उदाहरण नेदरलैंड में अंक एक तिथी चालीस समथा,36,10.102,,,2026-08-13T18:09:15.443896,clean,fleurs_051_ba9bdaa8c6.wav,fleurs,14.88,14.88,12-15,ok,0.85,0.368,6,14,0,3,20,17,91,26,8,12,125,46,23,1.15,0.15,False,False,False,False,,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_fleurs_051_ba9bdaa8c6.wav,audio/clean_fleurs_051_ba9bdaa8c6.wav,L1_b,L1,structured_instruction,90140043971620d1f647d8479139bcce48c2e3079c86e8a5530c894c4b5c8315,"Task: verbatim Nepali speech transcription.
Language: Nepali (Devanagari script).
Transcribe exactly what is spoken. Do not translate. Output only the transcription.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_051_ba9bdaa8c6.wav,clean,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ।,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,success,"यू नोर्वे, स्वीडन और न्यूजीलैंड द्वारा मिलान के लिए कुशा द्वारा अन्यथा एकदम अद्वितीय था। उदाहरण नेदरलैंड में अंक एक तिथी चालीस समथा।","यू नोर्वे, स्वीडन और न्यूजीलैंड द्वारा मिलान के लिए कुशा द्वारा अन्यथा एकदम अद्वितीय था। उदाहरण नेदरलैंड में अंक एक तिथी चालीस समथा।",यू नोर्वे स्वीडन और न्यूजीलैंड द्वारा मिलान के लिए कुशा द्वारा अन्यथा एकदम अद्वितीय था उदाहरण नेदरलैंड में अंक एक तिथी चालीस समथा,36,10.014,,,2026-08-13T18:09:25.547490,clean,fleurs_051_ba9bdaa8c6.wav,fleurs,14.88,14.88,12-15,ok,0.85,0.36,6,14,0,3,20,17,91,27,7,11,125,45,23,1.15,0.15,False,False,False,False,,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_fleurs_051_ba9bdaa8c6.wav,audio/clean_fleurs_051_ba9bdaa8c6.wav,L1_c,L1,compact_instruction,33ddc847dc650e0134461f42468ad735602cc3c14a7b7463c90a7a0d9832b9d4,"Listen to the audio and write the exact Nepali words spoken in Devanagari. Do not translate, explain, or add anything. Return only the transcript.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_051_ba9bdaa8c6.wav,clean,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ।,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,success,"यू नोर्वे, स्वीडन और न्यूजीलैंड द्वारा मिलान किए कुछा द्वारा अन्यथा एकदम अद्वितीय था। उदाहरण नेदरलैंड में अंक एक तिथी चालीस समचा।","यू नोर्वे, स्वीडन और न्यूजीलैंड द्वारा मिलान किए कुछा द्वारा अन्यथा एकदम अद्वितीय था। उदाहरण नेदरलैंड में अंक एक तिथी चालीस समचा।",यू नोर्वे स्वीडन और न्यूजीलैंड द्वारा मिलान किए कुछा द्वारा अन्यथा एकदम अद्वितीय था उदाहरण नेदरलैंड में अंक एक तिथी चालीस समचा,35,9.563,,,2026-08-13T18:09:35.562693,clean,fleurs_051_ba9bdaa8c6.wav,fleurs,14.88,14.88,12-15,ok,0.8,0.344,6,14,0,2,20,16,91,26,8,9,125,43,22,1.1,0.1,False,False,False,False,,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_common_voice_042_ec04037e22.wav,audio/clean_common_voice_042_ec04037e22.wav,L1_a,L1,plain_instruction,2b888ddda7917baf9e2bc9c825461b0bd3d26c001bd6d476af6f3897deefed16,"You are a speech transcription system. Transcribe the following Nepali audio into Nepali text using Devanagari script. Produce a verbatim transcription. Do not translate. Return only the transcription, nothing else.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_common_voice_042_ec04037e22.wav,clean,अहिले आएर इरानले पनि सोही घोषणा गरेको हो ।,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,success,ओली आयर इरान दे पनी सोई को सना गारे को हो?,ओली आयर इरान दे पनी सोई को सना गारे को हो?,ओली आयर इरान दे पनी सोई को सना गारे को हो,19,4.465,,,2026-08-13T18:09:45.126725,clean,common_voice_042_ec04037e22.wav,common_voice,4.32,4.32,3-5,ok,1.25,0.4,1,7,0,3,8,10,28,9,3,4,40,16,11,1.375,0.375,False,False,False,False,,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_common_voice_042_ec04037e22.wav,audio/clean_common_voice_042_ec04037e22.wav,L1_b,L1,structured_instruction,90140043971620d1f647d8479139bcce48c2e3079c86e8a5530c894c4b5c8315,"Task: verbatim Nepali speech transcription.
Language: Nepali (Devanagari script).
Transcribe exactly what is spoken. Do not translate. Output only the transcription.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_common_voice_042_ec04037e22.wav,clean,अहिले आएर इरानले पनि सोही घोषणा गरेको हो ।,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,success,इली आयरा इरान दे पनी सोई को सना गारे को हो।,इली आयरा इरान दे पनी सोई को सना गारे को हो।,इली आयरा इरान दे पनी सोई को सना गारे को हो,20,4.554,,,2026-08-13T18:09:49.592613,clean,common_voice_042_ec04037e22.wav,common_voice,4.32,4.32,3-5,ok,1.25,0.425,1,7,0,3,8,10,28,9,3,5,40,17,11,1.375,0.375,False,False,False,False,,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_common_voice_042_ec04037e22.wav,audio/clean_common_voice_042_ec04037e22.wav,L1_c,L1,compact_instruction,33ddc847dc650e0134461f42468ad735602cc3c14a7b7463c90a7a0d9832b9d4,"Listen to the audio and write the exact Nepali words spoken in Devanagari. Do not translate, explain, or add anything. Return only the transcript.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_common_voice_042_ec04037e22.wav,clean,अहिले आएर इरानले पनि सोही घोषणा गरेको हो ।,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,success,ओइली आयर इरान दे पनी सोई को सान गारे को हो?,ओइली आयर इरान दे पनी सोई को सान गारे को हो?,ओइली आयर इरान दे पनी सोई को सान गारे को हो,20,5.003,,,2026-08-13T18:09:54.147986,clean,common_voice_042_ec04037e22.wav,common_voice,4.32,4.32,3-5,ok,1.25,0.4,1,7,0,3,8,10,28,10,2,4,40,16,11,1.375,0.375,False,False,False,False,,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_slr143_014_ab933bf8be.wav,audio/clean_slr143_014_ab933bf8be.wav,L1_a,L1,plain_instruction,2b888ddda7917baf9e2bc9c825461b0bd3d26c001bd6d476af6f3897deefed16,"You are a speech transcription system. Transcribe the following Nepali audio into Nepali text using Devanagari script. Produce a verbatim transcription. Do not translate. Return only the transcription, nothing else.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr143_014_ab933bf8be.wav,clean,अन्तिम घडीमा एक-एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ ।,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,success,अन्तिम घरमा एक एक घरै र सार्वादिष्य उसका सामुन्ने आई रहेका थिए। रसोस दासोले उगुडुल किए रनिदाएछ।,अन्तिम घरमा एक एक घरै र सार्वादिष्य उसका सामुन्ने आई रहेका थिए। रसोस दासोले उगुडुल किए रनिदाएछ।,अन्तिम घरमा एक एक घरै र सार्वादिष्य उसका सामुन्ने आई रहेका थिए रसोस दासोले उगुडुल किए रनिदाएछ,43,9.322,,,2026-08-13T18:09:59.152707,clean,slr143_014_ab933bf8be.wav,slr143,8.856063,8.856063,8-12,ok,0.6875,0.2604166666666667,6,10,0,1,16,11,76,12,8,5,96,25,17,1.0625,0.0625,False,False,False,False,,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_slr143_014_ab933bf8be.wav,audio/clean_slr143_014_ab933bf8be.wav,L1_b,L1,structured_instruction,90140043971620d1f647d8479139bcce48c2e3079c86e8a5530c894c4b5c8315,"Task: verbatim Nepali speech transcription.
Language: Nepali (Devanagari script).
Transcribe exactly what is spoken. Do not translate. Output only the transcription.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr143_014_ab933bf8be.wav,clean,अन्तिम घडीमा एक-एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ ।,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,success,अन्तिम घरि मा एक एक घरे रा सार्वादिष्ये उसका सामुन्य आई रहेका थिए। रसोस दासोस ते उगुदुल किए रनिदाए था।,अन्तिम घरि मा एक एक घरे रा सार्वादिष्ये उसका सामुन्य आई रहेका थिए। रसोस दासोस ते उगुदुल किए रनिदाए था।,अन्तिम घरि मा एक एक घरे रा सार्वादिष्ये उसका सामुन्य आई रहेका थिए रसोस दासोस ते उगुदुल किए रनिदाए था,45,9.545,,,2026-08-13T18:10:08.476398,clean,slr143_014_ab933bf8be.wav,slr143,8.856063,8.856063,8-12,ok,0.9375,0.34375,5,11,0,4,16,15,73,17,6,10,96,33,20,1.25,0.25,False,False,False,False,,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_slr143_014_ab933bf8be.wav,audio/clean_slr143_014_ab933bf8be.wav,L1_c,L1,compact_instruction,33ddc847dc650e0134461f42468ad735602cc3c14a7b7463c90a7a0d9832b9d4,"Listen to the audio and write the exact Nepali words spoken in Devanagari. Do not translate, explain, or add anything. Return only the transcript.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr143_014_ab933bf8be.wav,clean,अन्तिम घडीमा एक-एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ ।,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,success,अन्तिम घरमा एक एक घरै र सारा अदीस्य उसको सामुन्ने आई रहेका थिए। रसोस दासोते उगुदुल किए रनिदाए था।,अन्तिम घरमा एक एक घरै र सारा अदीस्य उसको सामुन्ने आई रहेका थिए। रसोस दासोते उगुदुल किए रनिदाए था।,अन्तिम घरमा एक एक घरै र सारा अदीस्य उसको सामुन्ने आई रहेका थिए रसोस दासोते उगुदुल किए रनिदाए था,41,8.86,,,2026-08-13T18:10:18.022591,clean,slr143_014_ab933bf8be.wav,slr143,8.856063,8.856063,8-12,ok,0.8125,0.2916666666666667,6,10,0,3,16,13,74,15,7,6,96,28,19,1.1875,0.1875,False,False,False,False,,True,False,True,False,True,,,,
google/gemma-4-12B-it,main,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,clean:audio/clean_slr54_020_c8f0e91346.wav,audio/clean_slr54_020_c8f0e91346.wav,L1_a,L1,plain_instruction,2b888ddda7917baf9e2bc9c825461b0bd3d26c001bd6d476af6f3897deefed16,"You are a speech transcription system. Transcribe the following Nepali audio into Nepali text using Devanagari script. Produce a verbatim transcription. Do not translate. Return only the transcription, nothing else.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr54_020_c8f0e91346.wav,clean,विकसित भइन्।,विकसित भइन्,विकसित भइन्,success,विकसित भइन्।,विकसित भइन्।,विकसित भइन्,7,2.908,,,2026-08-13T18:10:26.883585,clean,slr54_020_c8f0e91346.wav,slr54,5.1,5.1,5-8,ok,0.0,0.0,2,0,0,0,2,0,11,0,0,0,11,0,2,1.0,0.0,False,False,False,False,,True,False,True,False,True,,,,
